ID,F37,F41,F2,F17,F22,F32,F47
240820,1,2,0,9,995,0,0
240821,1,1,0,9,995,0,1
240822,1,1,0,9,11,0,9
240823,1,1,0,9,995,0,0
240824,1,1,0,9,21,0,0
240825,1,1,0,9,995,0,0
240826,1,1,0,9,1,0,0
240827,1,2,0,9,995,0,0
240828,2,1,0,9,53,0,0
240829,1,2,0,9,995,0,0
240830,1,2,0,9,995,0,0
240831,3,2,0,9,995,0,0
240832,3,1,0,9,1,0,0
240833,1,2,0,9,995,0,0
240834,3,1,0,9,995,0,0
240835,1,1,0,9,11,0,0
240836,1,1,0,9,102,0,0
240837,1,1,0,9,5,0,0
240838,1,2,0,9,995,0,0
240839,1,1,0,9,995,0,0
240840,1,2,0,9,119,0,0
240841,1,1,0,9,995,0,0
240842,1,2,0,4,995,0,0
240843,1,1,0,9,100,0,0
240844,1,1,0,9,995,0,0
240845,3,2,0,9,995,0,0
240846,1,2,0,9,995,0,0
240847,1,2,0,9,995,0,0
240848,3,2,0,9,995,0,0
240849,3,2,0,9,995,0,0
240850,1,2,0,9,995,0,0
240851,3,2,20,9,995,0,0
240852,1,1,0,9,100,0,0
240853,1,2,0,9,995,0,0
240854,1,2,0,9,995,0,0
240855,1,1,0,9,995,0,0
240856,1,1,0,9,90,0,0
240857,1,2,0,9,995,0,0
240858,1,1,0,9,1,0,0
240859,3,1,0,9,998,0,0
240860,1,2,0,9,995,0,0
240861,1,2,0,9,995,0,0
240862,1,1,0,9,995,0,0
240863,1,2,0,9,995,0,0
240864,1,1,0,0,11,0,0
240865,1,1,0,9,995,0,0
240866,1,2,0,9,995,0,0
240867,1,2,0,9,995,0,0
240868,3,2,0,9,995,0,0
240869,1,2,0,9,995,0,0
240870,1,1,0,9,93,0,0
240871,3,2,0,9,26,0,0
240872,1,1,0,9,120,0,0
240873,3,1,0,9,1,0,0
240874,1,2,0,9,126,0,0
240875,1,2,0,9,995,0,0
240876,1,2,0,9,995,0,0
240877,1,1,0,9,995,0,0
240878,3,2,0,9,995,0,0
240879,1,1,0,9,1,0,9
240880,1,2,29,9,112,0,0
240881,1,1,0,9,995,0,0
240882,1,2,0,9,995,0,0
240883,1,2,0,9,995,0,0
240884,1,2,0,9,995,0,0
240885,1,1,0,9,75,0,0
240886,1,1,0,9,995,0,0
240887,1,2,0,9,118,0,0
240888,1,2,0,9,995,0,0
240889,1,2,0,9,131,0,0
240890,1,1,0,9,11,0,0
240891,1,1,0,9,100,0,0
240892,1,2,0,9,1,0,0
240893,1,1,0,9,995,0,0
240894,3,1,0,9,995,0,0
240895,1,2,0,9,131,0,0
240896,1,1,0,9,125,0,0
240897,3,1,0,9,995,0,0
240898,1,1,0,9,1,0,0
240899,1,2,0,9,995,0,0
240900,1,1,0,9,12,0,0
240901,1,2,0,9,995,0,0
240902,1,1,0,9,1,0,0
240903,1,1,0,9,995,0,0
240904,1,2,0,9,995,0,0
240905,1,1,0,9,995,0,0
240906,1,2,0,9,995,0,0
240907,4,2,0,9,995,0,0
240908,1,1,0,9,995,0,0
240909,3,1,0,9,995,0,0
240910,1,2,0,9,995,0,0
240911,1,2,0,9,995,0,0
240912,1,1,0,9,1,0,0
240913,3,1,0,9,1,0,0
240914,1,1,0,9,11,0,0
240915,1,1,0,9,1,0,0
240916,1,2,0,9,124,0,0
240917,1,2,0,9,995,0,0
240918,1,1,0,9,1,0,0
240919,1,2,17,9,995,0,0
240920,5,1,0,9,995,0,0
240921,1,1,0,9,11,0,0
240922,1,2,0,9,995,0,0
240923,1,1,0,9,11,0,0
240924,3,2,0,9,995,0,0
240925,1,1,0,8,1,0,0
240926,1,1,0,9,995,0,0
240927,1,2,0,9,122,0,0
240928,1,1,0,9,995,0,0
240929,1,1,0,9,995,0,0
240930,1,1,0,9,1,0,0
240931,1,1,0,9,1,0,0
240932,1,1,0,9,995,0,0
240933,1,2,0,9,33,0,0
240934,1,2,0,9,995,0,0
240935,3,1,0,9,995,0,0
240936,1,1,0,9,995,0,0
240937,1,2,0,9,995,0,0
240938,1,1,0,9,118,0,0
240939,1,2,0,9,995,0,0
240940,1,1,0,9,116,0,0
240941,1,2,0,9,995,0,0
240942,1,2,0,9,995,0,0
240943,1,1,0,9,995,0,0
240944,1,1,0,9,995,0,0
240945,1,1,0,9,995,0,0
240946,1,2,17,9,118,0,0
240947,1,2,0,9,95,0,0
240948,1,1,0,9,5,0,0
240949,1,2,0,9,995,0,0
240950,3,2,0,9,1,0,0
240951,3,2,0,9,995,0,0
240952,1,2,0,9,995,0,0
240953,1,1,0,9,1,0,0
240954,1,1,0,9,995,0,0
240955,1,1,0,9,102,0,0
240956,1,1,0,9,30,0,0
240957,2,1,0,6,129,0,0
240958,1,1,0,9,995,0,0
240959,1,2,0,9,995,0,0
240960,1,1,0,9,995,0,0
240961,1,2,0,9,995,0,0
240962,3,2,0,9,995,0,0
240963,1,2,0,9,995,0,0
240964,1,2,0,9,995,0,0
240965,1,1,0,9,995,0,0
240966,1,2,0,9,995,0,0
240967,3,2,0,9,995,0,0
240968,1,1,0,9,1,0,0
240969,1,2,0,9,995,0,0
240970,1,1,0,9,995,0,0
240971,1,2,0,9,995,0,0
240972,1,2,0,9,995,0,0
240973,1,1,0,9,995,0,0
240974,1,2,0,9,995,0,0
240975,3,2,0,9,995,0,0
240976,1,1,0,9,5,0,0
240977,1,1,0,9,11,0,0
240978,1,1,0,9,1,0,0
240979,1,2,0,9,995,0,0
240980,3,2,0,9,995,0,0
240981,1,1,0,9,995,0,0
240982,1,1,0,9,100,0,0
240983,1,2,0,9,995,0,0
240984,1,1,0,9,995,0,0
240985,1,2,0,9,995,0,0
240986,1,2,0,9,995,0,0
240987,3,1,0,9,995,0,0
240988,1,1,0,9,995,0,0
240989,1,1,0,4,995,0,0
240990,1,2,0,9,995,0,0
240991,1,1,0,9,995,0,0
240992,1,1,0,9,995,0,0
240993,3,2,0,9,995,0,0
240994,1,2,0,9,123,0,0
240995,3,2,0,9,124,0,0
240996,1,1,0,9,5,0,0
240997,1,2,0,9,118,0,0
240998,1,2,0,9,995,0,0
240999,1,1,0,9,5,0,0
241000,3,1,0,9,1,0,0
241001,1,2,0,9,995,0,0
241002,1,2,0,9,93,0,0
241003,3,1,0,9,32,0,0
241004,1,2,0,9,118,0,0
241005,1,2,0,9,995,0,0
241006,1,2,0,9,995,0,0
241007,1,2,0,9,16,0,0
241008,1,1,0,9,995,0,0
241009,1,1,0,9,995,0,0
241010,1,1,0,9,995,0,0
241011,1,2,0,9,995,0,0
241012,1,1,0,9,130,0,0
241013,1,2,0,9,995,0,0
241014,1,2,0,9,995,0,0
241015,1,2,0,9,995,0,0
241016,3,2,0,9,995,0,0
241017,1,2,0,9,995,0,0
241018,1,2,0,9,995,0,0
241019,1,1,0,9,77,0,0
241020,2,1,0,9,75,0,0
241021,1,2,0,9,995,0,0
241022,1,1,0,9,1,0,0
241023,1,1,0,9,995,0,9
241024,1,2,0,9,995,0,0
241025,1,2,0,9,995,0,0
241026,1,2,0,9,995,0,0
241027,1,1,0,9,75,0,0
241028,1,2,0,9,995,0,0
241029,1,1,0,9,5,0,0
241030,1,2,0,9,118,0,0
241031,3,2,0,9,995,0,0
241032,1,1,0,9,99,0,9
241033,4,1,0,9,91,0,0
241034,1,2,0,9,995,0,0
241035,3,2,0,9,118,0,0
241036,1,2,0,4,995,0,0
241037,1,1,0,9,11,0,0
241038,1,1,0,9,995,0,0
241039,1,1,0,9,87,0,0
241040,1,1,0,9,11,0,0
241041,1,1,0,9,11,0,0
241042,1,2,0,9,995,0,0
241043,1,1,0,9,995,0,0
241044,1,1,0,9,5,0,0
241045,1,2,0,9,995,0,0
241046,1,1,0,9,1,0,0
241047,2,1,0,9,1,0,0
241048,1,2,0,9,1,0,0
241049,1,2,0,9,995,0,0
241050,1,2,0,9,995,0,0
241051,1,2,0,9,995,0,0
241052,1,2,0,9,995,0,0
241053,2,1,0,9,11,0,0
241054,3,1,0,9,995,0,0
241055,1,1,0,9,11,0,0
241056,1,1,0,9,995,0,0
241057,1,1,0,9,999,0,0
241058,1,1,0,9,60,0,0
241059,1,1,0,9,91,0,0
241060,1,2,0,9,995,0,0
241061,1,1,0,9,995,0,0
241062,1,1,0,9,995,0,0
241063,1,2,0,9,995,0,0
241064,1,2,0,9,995,0,0
241065,1,1,0,9,995,0,0
241066,1,1,0,9,64,0,0
241067,1,2,0,9,995,0,0
241068,3,2,0,9,995,0,0
241069,1,2,0,9,995,0,0
241070,1,1,0,9,1,0,0
241071,1,2,0,9,995,0,0
241072,1,1,0,9,995,0,0
241073,1,2,0,9,995,0,0
241074,1,1,0,9,125,0,0
241075,1,1,0,9,995,0,0
241076,3,1,0,9,995,0,0
241077,1,2,0,9,995,0,0
241078,1,2,0,9,995,0,0
241079,1,1,0,9,17,0,0
241080,3,2,0,9,995,0,0
241081,1,2,0,9,121,0,0
241082,1,1,0,9,995,0,0
241083,1,1,0,9,90,0,0
241084,1,1,0,4,995,0,0
241085,3,2,28,9,995,0,0
241086,1,2,0,9,995,0,0
241087,1,1,0,9,995,0,0
241088,1,1,0,9,995,0,0
241089,1,1,0,9,102,0,0
241090,1,1,0,9,995,0,0
241091,1,2,0,9,995,0,0
241092,1,2,0,9,995,0,0
241093,1,2,0,9,995,0,0
241094,1,2,0,9,995,0,0
241095,1,1,0,9,995,0,0
241096,1,2,0,9,1,0,0
241097,1,1,0,9,79,0,0
241098,3,2,0,9,995,0,0
241099,1,1,0,9,995,0,0
241100,1,1,0,9,121,0,0
241101,1,1,0,9,113,0,0
241102,1,2,0,9,124,0,0
241103,1,1,0,9,995,0,0
241104,1,2,0,9,125,0,0
241105,1,2,0,9,995,0,0
241106,3,2,0,9,995,0,0
241107,1,1,0,9,995,0,0
241108,1,1,0,9,116,0,0
241109,1,1,0,9,995,0,0
241110,1,1,0,9,995,0,0
241111,1,1,0,9,995,0,0
241112,1,2,0,9,995,0,0
241113,3,2,0,9,995,0,0
241114,1,2,0,9,995,0,0
241115,1,1,0,9,1,0,0
241116,1,2,0,9,995,0,0
241117,1,1,0,9,995,0,0
241118,1,1,0,9,995,0,0
241119,1,1,0,9,11,0,0
241120,1,2,0,9,995,0,0
241121,1,2,0,3,995,0,0
241122,1,2,0,9,995,0,0
241123,1,1,0,9,995,0,0
241124,1,2,0,9,995,0,0
241125,1,2,0,9,995,0,0
241126,1,1,0,9,11,0,0
241127,1,1,0,9,126,0,0
241128,2,1,0,9,33,0,0
241129,1,2,0,9,995,0,0
241130,1,1,0,9,1,0,0
241131,1,1,0,9,100,0,0
241132,1,2,0,9,995,0,0
241133,1,2,0,9,995,0,0
241134,1,2,0,9,995,0,0
241135,1,1,0,9,1,0,0
241136,1,1,0,9,93,0,0
241137,1,2,0,9,995,0,0
241138,1,2,0,9,995,0,0
241139,1,1,0,9,11,0,0
241140,1,2,0,9,102,0,0
241141,1,2,0,9,995,0,0
241142,1,2,0,9,995,0,0
241143,1,1,0,9,5,0,0
241144,2,2,0,9,995,0,0
241145,1,1,0,9,93,0,0
241146,1,1,0,9,131,0,0
241147,1,2,0,9,995,0,0
241148,1,1,0,9,90,0,0
241149,1,2,0,9,995,0,0
241150,1,1,0,9,100,0,0
241151,1,2,0,9,995,0,0
241152,1,1,0,9,995,0,0
241153,1,2,0,9,995,0,0
241154,1,2,0,9,995,0,0
241155,3,1,0,9,995,0,0
241156,1,2,0,9,995,0,0
241157,1,2,0,9,995,0,0
241158,3,1,0,9,1,0,0
241159,1,2,0,9,995,0,0
241160,1,1,0,9,995,0,0
241161,1,1,0,9,11,0,0
241162,1,1,0,9,1,0,0
241163,1,1,0,9,998,0,0
241164,1,2,0,9,995,0,0
241165,1,1,0,9,995,0,0
241166,1,1,0,9,57,0,0
241167,1,1,0,9,21,0,0
241168,1,2,0,9,995,0,0
241169,1,2,0,9,995,0,0
241170,1,2,0,9,995,0,0
241171,3,2,0,9,21,0,0
241172,1,2,19,9,995,0,0
241173,2,1,0,9,995,0,0
241174,1,2,0,9,995,0,0
241175,3,2,0,9,995,0,0
241176,1,2,0,9,995,0,0
241177,1,2,0,9,995,0,0
241178,1,1,0,9,92,0,0
241179,3,2,0,9,995,0,0
241180,1,2,0,9,995,0,0
241181,1,1,0,9,995,0,0
241182,1,2,0,9,995,0,0
241183,1,1,0,9,5,0,0
241184,1,1,0,9,995,0,0
241185,1,1,0,9,995,0,0
241186,1,1,0,9,995,0,0
241187,1,1,0,9,995,0,0
241188,1,2,0,9,995,0,0
241189,1,1,0,9,111,0,0
241190,1,1,0,9,999,0,0
241191,2,2,0,9,118,0,0
241192,1,1,0,9,995,0,0
241193,1,2,0,9,995,0,0
241194,1,1,0,9,995,0,0
241195,2,1,0,6,129,0,0
241196,1,1,0,9,5,0,0
241197,1,1,0,9,995,0,0
241198,1,2,0,9,995,0,0
241199,1,1,0,9,995,0,0
241200,1,1,0,9,99,0,0
241201,1,2,0,9,995,0,0
241202,1,1,0,9,1,0,0
241203,1,2,0,9,995,0,0
241204,1,1,0,9,75,0,0
241205,1,1,0,2,995,0,0
241206,1,2,0,9,995,0,0
241207,2,1,0,9,995,0,0
241208,1,1,0,9,999,0,0
241209,1,2,0,9,91,0,0
241210,3,1,0,9,995,0,0
241211,3,2,0,9,995,0,0
241212,1,1,0,9,124,0,0
241213,2,1,0,9,103,0,0
241214,1,1,0,9,995,0,0
241215,1,1,0,9,995,0,0
241216,1,1,0,9,1,0,0
241217,1,2,0,9,995,0,0
241218,1,2,0,9,995,0,0
241219,1,1,0,9,1,0,0
241220,1,1,0,9,89,0,0
241221,1,1,0,9,995,0,0
241222,1,2,0,9,995,0,0
241223,1,1,0,9,123,0,0
241224,3,2,0,9,995,0,0
241225,1,2,0,9,995,0,0
241226,1,1,0,9,5,0,0
241227,1,2,0,9,124,0,0
241228,1,1,0,9,995,0,0
241229,1,1,0,9,125,0,0
241230,1,1,0,9,1,0,0
241231,1,2,0,9,995,0,0
241232,1,1,0,9,995,0,0
241233,1,2,0,9,995,0,0
241234,1,2,0,9,995,0,0
241235,3,1,0,9,995,0,0
241236,1,2,0,9,995,0,0
241237,2,2,0,9,995,0,0
241238,1,1,0,9,99,0,0
241239,1,2,0,9,995,0,0
241240,1,2,0,9,995,0,0
241241,1,2,0,9,995,0,0
241242,1,2,0,9,995,0,0
241243,1,1,0,9,995,0,0
241244,1,2,0,9,995,0,0
241245,1,2,0,9,995,0,0
241246,3,1,0,9,995,0,0
241247,1,2,0,9,995,0,0
241248,3,1,0,9,1,0,1
241249,3,2,0,9,995,0,0
241250,1,1,0,9,995,0,0
241251,1,2,0,9,995,0,0
241252,1,1,0,9,995,0,0
241253,1,1,0,9,130,0,0
241254,1,1,0,9,84,0,0
241255,1,2,0,9,995,0,0
241256,1,2,0,9,995,0,0
241257,1,2,0,9,121,0,0
241258,1,1,0,9,87,0,0
241259,1,2,0,9,995,0,0
241260,1,1,0,9,91,0,0
241261,1,2,0,9,995,0,0
241262,2,1,0,9,113,0,0
241263,1,1,0,9,131,0,0
241264,1,1,0,9,60,0,0
241265,1,2,0,9,995,0,0
241266,1,2,0,9,995,0,0
241267,1,1,0,9,995,0,9
241268,1,2,0,9,995,0,0
241269,1,2,0,9,995,0,0
241270,1,2,0,9,128,0,0
241271,1,1,0,9,5,0,0
241272,2,2,0,9,995,0,0
241273,1,1,0,9,998,0,0
241274,1,1,0,9,11,0,0
241275,1,1,0,9,128,0,1
241276,1,1,0,9,99,0,0
241277,1,2,0,9,995,0,0
241278,3,2,0,9,118,0,0
241279,1,1,0,9,1,0,0
241280,1,1,0,9,119,0,0
241281,1,2,0,9,995,0,0
241282,1,1,0,9,11,0,0
241283,1,1,0,9,121,0,0
241284,1,1,0,9,21,0,0
241285,1,1,0,9,116,0,0
241286,1,1,0,9,995,0,0
241287,1,1,0,9,995,0,0
241288,1,1,0,9,102,0,0
241289,1,2,26,9,995,0,0
241290,1,1,0,9,1,0,0
241291,1,2,0,9,11,0,0
241292,1,2,0,9,995,0,0
241293,1,1,0,9,1,0,0
241294,1,1,0,9,995,0,0
241295,1,1,0,9,995,0,0
241296,1,1,0,9,109,0,0
241297,1,1,0,9,995,0,0
241298,1,2,0,9,995,0,0
241299,1,1,0,9,123,0,0
241300,3,1,0,9,1,0,0
241301,1,2,0,9,125,0,0
241302,1,2,0,9,995,0,0
241303,1,1,0,9,75,0,0
241304,1,2,0,9,995,0,0
241305,1,2,0,9,995,0,0
241306,1,1,0,9,11,0,0
241307,1,1,0,9,995,0,0
241308,1,1,0,9,5,0,0
241309,1,1,0,9,33,0,0
241310,1,2,0,9,995,0,0
241311,3,1,0,9,1,0,0
241312,1,2,0,9,995,0,0
241313,1,2,0,9,124,0,0
241314,1,2,0,9,995,0,0
241315,1,1,0,9,995,0,0
241316,1,2,0,9,995,0,0
241317,1,1,0,9,108,0,0
241318,2,1,0,6,129,0,0
241319,3,2,0,9,995,0,0
241320,1,2,0,9,995,0,0
241321,1,2,0,9,995,0,0
241322,1,1,0,9,995,0,0
241323,1,2,0,9,91,0,0
241324,1,1,0,9,995,0,0
241325,1,2,0,9,995,0,0
241326,1,1,0,9,995,0,0
241327,1,1,0,9,995,0,0
241328,1,2,18,9,995,12,0
241329,3,2,0,9,995,0,0
241330,1,2,0,9,995,0,0
241331,1,1,0,9,119,0,0
241332,1,1,0,9,5,0,0
241333,2,1,0,9,35,0,0
241334,1,2,0,9,995,0,0
241335,1,2,0,9,995,0,0
241336,1,1,0,9,124,0,0
241337,1,2,0,9,995,0,0
241338,1,2,20,9,995,0,0
241339,1,1,0,9,995,0,0
241340,1,2,0,9,995,0,0
241341,1,2,0,9,995,0,0
241342,1,2,0,9,995,0,0
241343,1,2,0,9,119,0,0
241344,1,2,0,9,995,0,0
241345,1,1,0,9,995,0,0
241346,1,1,0,9,11,0,0
241347,1,1,0,9,64,1,1
241348,1,1,0,9,75,0,0
241349,1,1,0,4,57,0,0
241350,1,2,0,9,995,0,0
241351,1,1,0,9,77,0,0
241352,1,2,0,9,995,0,0
241353,1,1,0,9,995,0,0
241354,1,1,0,9,995,0,0
241355,1,2,0,9,995,0,0
241356,1,1,0,9,995,0,0
241357,1,2,0,9,127,0,0
241358,1,2,0,9,995,0,0
241359,1,1,0,9,1,0,0
241360,3,1,0,9,995,0,0
241361,1,1,0,9,126,0,0
241362,1,1,0,9,90,0,0
241363,1,1,0,9,995,0,0
241364,3,2,0,9,995,0,0
241365,3,1,0,9,995,0,0
241366,1,2,0,9,118,0,0
241367,1,1,0,9,995,0,0
241368,1,1,0,9,995,0,0
241369,1,1,0,9,995,0,0
241370,1,2,0,9,995,0,0
241371,1,1,0,9,995,0,0
241372,1,2,0,9,995,0,0
241373,1,1,0,9,995,0,0
241374,1,2,0,9,995,0,0
241375,1,2,0,9,995,0,0
241376,1,2,0,9,995,0,0
241377,1,1,0,9,119,0,0
241378,1,1,0,9,995,0,0
241379,1,1,0,9,91,0,0
241380,1,2,0,9,995,0,0
241381,1,2,0,9,995,0,0
241382,1,1,0,9,995,0,0
241383,3,2,0,9,995,0,0
241384,1,1,0,9,995,0,0
241385,1,2,0,9,118,0,0
241386,1,2,0,9,995,0,0
241387,1,1,0,9,91,0,0
241388,1,2,0,9,995,0,0
241389,1,2,0,9,1,0,0
241390,1,1,0,9,131,0,0
241391,1,2,0,9,995,0,0
241392,1,2,0,9,995,0,0
241393,1,1,0,9,75,0,0
241394,1,2,0,9,30,0,0
241395,2,2,0,9,995,0,0
241396,1,1,0,9,91,0,0
241397,1,2,0,9,118,0,0
241398,1,1,0,9,90,0,0
241399,1,2,0,9,995,0,0
241400,1,2,0,9,118,0,0
241401,1,2,0,9,995,0,0
241402,1,1,0,9,102,0,0
241403,1,1,0,9,995,0,0
241404,1,1,0,9,90,0,0
241405,1,2,0,9,995,0,0
241406,1,1,0,9,100,0,0
241407,3,2,0,9,23,0,0
241408,1,1,0,9,995,0,0
241409,1,2,0,9,995,0,0
241410,1,2,0,9,995,0,0
241411,1,1,0,9,995,0,0
241412,1,2,0,9,995,0,0
241413,1,2,0,9,995,0,0
241414,1,1,0,9,11,0,0
241415,1,2,0,9,995,0,0
241416,1,2,0,9,995,0,0
241417,1,1,0,9,995,0,0
241418,1,2,0,9,995,0,0
241419,3,1,0,9,995,0,0
241420,1,1,0,9,90,0,0
241421,1,2,0,9,995,0,0
241422,1,1,0,9,5,0,0
241423,1,1,0,0,995,0,0
241424,1,1,0,9,995,0,0
241425,1,2,0,9,995,0,0
241426,1,2,0,9,995,0,0
241427,1,2,0,9,995,0,0
241428,1,2,0,9,995,0,0
241429,3,2,0,9,995,0,0
241430,1,1,0,9,11,0,0
241431,1,1,0,9,995,0,0
241432,1,2,0,9,995,0,0
241433,1,1,0,9,1,0,0
241434,1,2,0,9,125,0,0
241435,1,2,0,9,995,0,0
241436,1,1,0,9,1,0,0
241437,1,2,0,9,995,0,0
241438,1,2,0,9,995,0,0
241439,1,2,0,9,995,0,0
241440,1,1,0,9,99,0,0
241441,1,1,0,9,1,0,0
241442,1,2,0,9,995,0,0
241443,1,1,0,9,1,0,0
241444,1,1,0,9,995,0,0
241445,1,1,0,9,995,0,0
241446,3,1,0,9,995,0,0
241447,1,2,0,9,995,0,0
241448,1,1,0,8,5,0,0
241449,1,2,0,9,125,0,0
241450,1,2,0,9,995,0,0
241451,1,2,0,9,995,0,0
241452,1,2,19,9,995,0,0
241453,1,2,0,9,995,0,0
241454,1,1,0,9,90,0,0
241455,3,2,0,9,995,0,0
241456,1,2,0,9,995,0,0
241457,1,1,0,9,11,0,0
241458,1,2,0,9,995,0,0
241459,1,2,0,9,118,0,0
241460,1,1,0,9,102,0,0
241461,1,1,0,9,995,0,0
241462,1,1,0,9,1,0,0
241463,4,2,0,9,995,0,0
241464,1,1,0,9,995,0,0
241465,1,2,0,9,995,0,0
241466,1,1,0,9,995,0,0
241467,1,1,0,9,79,0,0
241468,1,1,0,9,102,0,0
241469,1,2,0,9,995,0,0
241470,1,1,0,9,995,0,0
241471,1,1,0,9,995,0,0
241472,1,1,0,9,995,0,0
241473,1,2,0,9,995,0,0
241474,1,1,0,9,56,0,0
241475,1,2,0,9,995,0,0
241476,1,1,0,9,87,0,0
241477,1,1,0,9,131,0,0
241478,2,1,0,9,995,0,0
241479,1,1,0,9,995,0,0
241480,3,1,0,9,11,0,0
241481,1,2,0,9,995,0,0
241482,3,1,0,9,995,0,0
241483,1,2,0,9,995,0,0
241484,1,1,0,9,113,0,0
241485,1,2,0,9,995,0,0
241486,1,1,0,9,1,0,0
241487,2,1,0,9,995,0,0
241488,1,2,0,9,995,0,0
241489,1,1,0,9,995,0,0
241490,1,2,0,9,995,0,0
241491,3,1,0,9,1,0,0
241492,1,2,0,9,995,0,0
241493,1,1,0,9,995,0,0
241494,1,2,0,9,995,0,0
241495,1,2,0,9,995,0,0
241496,1,1,0,9,130,0,0
241497,2,2,0,9,995,0,0
241498,1,2,0,9,995,0,0
241499,1,2,0,9,995,0,0
241500,1,2,0,9,995,0,0
241501,1,2,0,9,995,0,0
241502,1,2,0,9,91,0,0
241503,3,1,0,9,995,0,0
241504,1,2,0,9,995,0,0
241505,1,1,0,9,19,0,0
241506,1,1,0,9,100,0,0
241507,1,1,0,9,5,0,0
241508,1,2,0,9,995,0,0
241509,1,1,0,9,999,0,0
241510,1,1,0,9,995,0,0
241511,1,2,0,9,995,0,0
241512,1,1,0,9,57,0,0
241513,1,1,0,9,995,0,0
241514,1,2,0,9,995,0,0
241515,1,2,0,9,995,0,0
241516,1,2,0,9,995,0,0
241517,1,1,0,9,11,0,0
241518,3,1,0,9,1,0,0
241519,1,1,0,9,1,0,0
241520,1,1,0,9,79,0,0
241521,3,1,0,9,995,0,0
241522,1,1,0,9,995,0,0
241523,3,1,0,9,995,0,0
241524,1,2,0,9,995,0,0
241525,3,2,0,9,995,0,0
241526,1,1,0,9,109,0,0
241527,1,1,0,9,109,0,0
241528,1,2,0,9,995,0,0
241529,1,2,0,9,995,0,0
241530,1,2,0,9,995,0,0
241531,1,1,0,9,995,0,0
241532,1,1,0,9,115,0,0
241533,1,1,0,9,11,0,0
241534,1,2,0,9,118,0,0
241535,1,1,0,9,998,0,0
241536,1,2,0,9,124,0,0
241537,1,2,0,9,995,0,0
241538,1,2,0,9,995,0,0
241539,1,2,0,9,995,0,0
241540,1,2,0,9,995,0,0
241541,1,1,0,4,995,0,0
241542,1,1,0,9,995,0,0
241543,1,2,0,9,995,0,0
241544,1,2,0,9,995,0,0
241545,1,2,0,9,995,0,0
241546,1,1,0,9,91,0,0
241547,1,1,0,9,89,0,0
241548,3,2,0,9,995,0,0
241549,3,1,0,9,995,0,0
241550,1,1,0,9,11,0,0
241551,1,1,0,9,4,0,0
241552,1,1,0,9,998,0,0
241553,1,2,0,9,118,0,0
241554,1,1,0,9,995,0,0
241555,1,1,0,9,93,0,0
241556,1,1,0,9,77,0,0
241557,1,2,0,9,995,0,0
241558,1,2,0,9,995,0,0
241559,1,1,0,9,995,0,0
241560,1,1,0,9,5,0,1
241561,1,2,0,9,995,0,0
241562,1,1,0,9,18,0,0
241563,1,1,0,9,90,0,0
241564,2,1,0,9,995,0,0
241565,1,1,0,9,118,0,9
241566,1,1,0,9,91,0,0
241567,1,1,0,9,995,0,0
241568,1,2,0,9,995,0,0
241569,1,1,0,9,1,0,0
241570,3,1,0,9,995,0,0
241571,1,2,0,9,995,0,0
241572,1,2,0,9,995,0,0
241573,1,1,0,9,39,0,0
241574,1,1,0,9,995,0,0
241575,1,2,0,9,995,0,0
241576,3,2,0,9,995,0,0
241577,1,1,0,9,11,0,0
241578,1,1,0,9,995,0,0
241579,1,2,0,9,995,0,0
241580,1,1,0,9,995,0,0
241581,1,1,0,9,995,0,0
241582,3,2,0,9,995,0,0
241583,1,2,0,9,995,0,0
241584,1,1,0,2,995,0,0
241585,1,2,0,9,995,0,0
241586,1,2,0,9,995,0,0
241587,1,1,0,9,995,0,0
241588,3,2,0,4,995,0,0
241589,1,2,0,9,995,0,0
241590,1,1,0,9,116,0,0
241591,2,1,0,9,1,0,0
241592,1,2,18,9,995,0,0
241593,2,2,0,9,995,0,0
241594,1,1,0,9,995,0,0
241595,1,2,0,9,995,0,0
241596,1,1,0,9,91,0,0
241597,3,2,0,9,995,0,0
241598,1,1,0,9,995,0,0
241599,1,1,0,9,2,0,0
241600,1,1,0,9,124,0,0
241601,1,1,0,9,11,0,0
241602,1,2,0,9,111,0,0
241603,1,1,0,9,91,0,0
241604,1,1,0,9,995,0,0
241605,1,2,0,9,995,0,0
241606,1,2,0,9,995,0,0
241607,1,2,0,9,110,0,0
241608,1,2,0,9,995,0,0
241609,1,2,0,9,995,0,0
241610,1,1,0,9,995,0,0
241611,1,1,0,9,91,0,0
241612,1,2,0,9,995,0,0
241613,1,1,0,9,5,0,0
241614,1,1,0,9,995,0,0
241615,1,2,0,9,995,0,0
241616,1,1,0,9,90,0,0
241617,1,1,0,9,995,0,0
241618,1,1,0,9,995,0,0
241619,1,1,0,9,995,0,0
241620,2,2,0,9,124,0,0
241621,1,1,0,9,995,0,0
241622,1,1,0,9,995,0,0
241623,1,1,0,9,995,0,0
241624,1,2,0,9,995,0,0
241625,1,2,0,9,91,0,0
241626,3,2,0,9,995,0,0
241627,1,1,0,9,1,0,0
241628,2,1,0,9,995,0,0
241629,1,1,0,9,995,0,0
241630,1,1,0,9,100,0,0
241631,1,2,0,9,995,0,0
241632,1,2,0,9,93,0,0
241633,2,2,0,9,123,0,0
241634,1,2,0,9,995,0,0
241635,1,2,0,9,995,0,0
241636,1,1,0,9,995,0,0
241637,1,1,0,9,125,0,0
241638,1,2,0,9,995,0,0
241639,2,1,0,9,1,0,0
241640,2,2,0,9,995,0,0
241641,1,1,0,9,5,0,0
