ID,F37,F41,F3,F13,F18,F23,F30
240820,1,2,35,1,0,1,2
240821,1,1,20,2,0,1,2
240822,1,1,4,1,0,2,1
240823,1,1,4,1,0,0,9
240824,1,1,35,1,1,2,2
240825,1,1,6,1,0,0,3
240826,1,1,4,1,1,2,1
240827,1,2,4,1,0,0,1
240828,2,1,48,1,0,2,3
240829,1,2,4,1,1,0,1
240830,1,2,4,2,0,1,2
240831,3,2,4,2,0,0,2
240832,3,1,4,2,0,2,2
240833,1,2,453,1,0,1,3
240834,3,1,4,2,0,1,9
240835,1,1,5,1,0,2,3
240836,1,1,55,1,0,2,2
240837,1,1,4,1,0,2,2
240838,1,2,200,1,1,1,9
240839,1,1,4,1,1,1,1
240840,1,2,4,1,0,2,2
240841,1,1,4,1,0,0,2
240842,1,2,17,1,0,1,2
240843,1,1,18,1,0,2,2
240844,1,1,4,1,0,1,2
240845,3,2,4,2,0,1,2
240846,1,2,36,1,0,1,1
240847,1,2,4,1,1,0,9
240848,3,2,4,1,1,0,2
240849,3,2,4,1,0,1,2
240850,1,2,48,1,0,1,1
240851,3,2,4,2,0,1,2
240852,1,1,17,1,0,2,2
240853,1,2,44,1,0,1,1
240854,1,2,4,1,0,0,9
240855,1,1,4,1,0,1,1
240856,1,1,46,1,0,1,3
240857,1,2,48,1,0,1,2
240858,1,1,4,1,1,2,2
240859,3,1,4,2,0,2,1
240860,1,2,4,1,1,1,2
240861,1,2,5,1,0,1,3
240862,1,1,4,1,0,0,9
240863,1,2,4,1,0,0,9
240864,1,1,4,1,1,2,2
240865,1,1,4,1,1,1,2
240866,1,2,4,1,0,0,9
240867,1,2,6,1,0,1,2
240868,3,2,35,1,0,1,9
240869,1,2,4,1,0,1,2
240870,1,1,20,1,0,2,3
240871,3,2,4,2,0,2,1
240872,1,1,19,1,0,2,3
240873,3,1,4,2,0,2,1
240874,1,2,48,1,0,2,2
240875,1,2,4,1,1,0,1
240876,1,2,17,1,0,1,1
240877,1,1,4,1,0,0,2
240878,3,2,4,2,0,0,9
240879,1,1,4,1,1,2,2
240880,1,2,29,1,0,2,2
240881,1,1,4,1,1,0,9
240882,1,2,5,1,0,1,2
240883,1,2,48,1,0,1,3
240884,1,2,6,1,0,1,2
240885,1,1,200,1,1,2,2
240886,1,1,4,1,0,0,2
240887,1,2,453,1,0,2,1
240888,1,2,55,1,0,1,3
240889,1,2,48,1,0,2,1
240890,1,1,453,1,0,2,2
240891,1,1,19,1,0,1,2
240892,1,2,20,2,0,2,1
240893,1,1,51,1,0,0,3
240894,3,1,4,2,0,0,2
240895,1,2,29,1,0,2,2
240896,1,1,48,1,0,2,3
240897,3,1,4,2,0,0,1
240898,1,1,40,2,0,2,3
240899,1,2,410,1,0,1,2
240900,1,1,47,1,0,2,1
240901,1,2,4,1,0,0,9
240902,1,1,4,1,0,2,1
240903,1,1,6,1,0,1,1
240904,1,2,4,1,0,0,2
240905,1,1,4,1,1,0,9
240906,1,2,4,1,1,1,2
240907,4,2,19,1,0,1,1
240908,1,1,405,2,0,1,2
240909,3,1,4,2,0,0,9
240910,1,2,8,2,0,1,1
240911,1,2,200,2,1,1,2
240912,1,1,41,1,0,2,2
240913,3,1,4,2,0,2,2
240914,1,1,45,2,0,2,3
240915,1,1,35,1,0,1,3
240916,1,2,4,1,0,2,3
240917,1,2,39,1,0,1,3
240918,1,1,4,1,0,2,2
240919,1,2,4,2,0,1,2
240920,5,1,4,1,1,0,9
240921,1,1,4,1,1,2,2
240922,1,2,4,1,1,0,2
240923,1,1,39,2,0,2,1
240924,3,2,4,1,0,0,2
240925,1,1,4,1,0,2,1
240926,1,1,4,2,1,1,9
240927,1,2,48,1,0,2,2
240928,1,1,4,1,0,0,9
240929,1,1,4,1,0,0,9
240930,1,1,6,2,0,2,3
240931,1,1,47,2,0,2,1
240932,1,1,6,1,0,1,2
240933,1,2,46,1,0,2,3
240934,1,2,4,1,1,2,2
240935,3,1,4,1,0,0,2
240936,1,1,49,2,0,1,1
240937,1,2,48,1,0,1,9
240938,1,1,16,1,0,2,3
240939,1,2,4,1,0,1,2
240940,1,1,44,1,0,2,3
240941,1,2,21,1,0,0,2
240942,1,2,4,1,0,1,2
240943,1,1,40,1,0,0,3
240944,1,1,4,1,0,1,1
240945,1,1,4,2,0,0,1
240946,1,2,39,2,0,2,3
240947,1,2,36,1,0,2,2
240948,1,1,200,1,1,2,2
240949,1,2,35,1,0,0,9
240950,3,2,4,2,0,2,2
240951,3,2,4,2,0,1,9
240952,1,2,26,1,0,1,2
240953,1,1,48,1,1,2,3
240954,1,1,502,2,0,1,1
240955,1,1,20,1,0,2,9
240956,1,1,48,1,0,2,2
240957,2,1,48,1,0,2,2
240958,1,1,4,1,1,0,1
240959,1,2,4,1,0,0,3
240960,1,1,56,1,0,1,2
240961,1,2,4,2,0,1,1
240962,3,2,4,1,0,1,1
240963,1,2,4,1,1,0,2
240964,1,2,4,1,0,0,2
240965,1,1,4,1,0,0,9
240966,1,2,6,2,1,0,2
240967,3,2,4,2,0,1,2
240968,1,1,200,1,1,2,2
240969,1,2,19,1,0,0,2
240970,1,1,4,1,1,0,9
240971,1,2,4,1,0,0,1
240972,1,2,410,1,0,1,1
240973,1,1,4,1,0,0,9
240974,1,2,4,1,1,1,9
240975,3,2,4,2,0,0,2
240976,1,1,19,1,0,2,3
240977,1,1,4,1,1,2,1
240978,1,1,200,2,1,2,2
240979,1,2,456,1,0,1,3
240980,3,2,4,1,0,0,9
240981,1,1,4,1,1,0,9
240982,1,1,20,1,0,2,3
240983,1,2,4,1,0,0,9
240984,1,1,48,1,0,0,3
240985,1,2,48,1,0,1,2
240986,1,2,200,1,1,1,2
240987,3,1,4,2,1,0,9
240988,1,1,4,2,0,0,9
240989,1,1,13,1,0,1,1
240990,1,2,4,1,0,1,1
240991,1,1,40,2,0,0,9
240992,1,1,4,1,1,0,9
240993,3,2,4,2,0,0,2
240994,1,2,17,1,0,2,2
240995,3,2,29,1,0,2,3
240996,1,1,55,1,0,2,3
240997,1,2,200,1,1,2,2
240998,1,2,17,1,0,1,2
240999,1,1,48,1,0,2,2
241000,3,1,4,2,0,2,1
241001,1,2,19,2,0,1,3
241002,1,2,40,1,0,2,3
241003,3,1,4,1,1,2,2
241004,1,2,453,1,0,2,3
241005,1,2,39,2,0,1,3
241006,1,2,4,1,1,0,9
241007,1,2,31,1,0,2,1
241008,1,1,4,1,0,0,2
241009,1,1,4,1,0,0,9
241010,1,1,48,2,0,0,3
241011,1,2,4,1,0,0,1
241012,1,1,55,1,0,2,3
241013,1,2,6,2,0,1,1
241014,1,2,28,1,0,1,2
241015,1,2,4,1,0,1,1
241016,3,2,4,2,0,1,2
241017,1,2,29,1,0,1,2
241018,1,2,28,1,0,1,3
241019,1,1,13,1,0,2,1
241020,2,1,48,1,0,2,9
241021,1,2,47,1,0,1,9
241022,1,1,4,2,0,2,1
241023,1,1,40,1,0,2,2
241024,1,2,4,1,1,0,9
241025,1,2,4,1,0,0,1
241026,1,2,5,1,0,1,2
241027,1,1,4,1,0,2,2
241028,1,2,40,1,0,1,3
241029,1,1,47,1,0,2,2
241030,1,2,29,1,0,2,3
241031,3,2,4,2,0,1,2
241032,1,1,54,1,0,2,1
241033,4,1,4,1,0,2,1
241034,1,2,40,1,0,0,3
241035,3,2,4,2,1,1,9
241036,1,2,4,1,0,0,2
241037,1,1,20,1,0,2,2
241038,1,1,4,1,1,0,2
241039,1,1,36,1,0,2,9
241040,1,1,48,1,1,2,1
241041,1,1,4,1,0,2,2
241042,1,2,54,1,0,1,2
241043,1,1,48,1,0,1,2
241044,1,1,35,1,0,2,1
241045,1,2,4,1,0,0,2
241046,1,1,4,1,1,2,2
241047,2,1,4,2,0,2,2
241048,1,2,46,1,0,2,1
241049,1,2,49,1,0,1,3
241050,1,2,4,1,0,0,2
241051,1,2,40,2,0,1,2
241052,1,2,4,1,0,1,2
241053,2,1,13,1,0,2,3
241054,3,1,4,2,0,0,2
241055,1,1,40,1,0,2,3
241056,1,1,4,2,0,1,2
241057,1,1,47,1,0,2,2
241058,1,1,8,1,0,2,2
241059,1,1,40,2,0,2,2
241060,1,2,26,1,0,1,3
241061,1,1,4,1,1,1,1
241062,1,1,48,1,0,0,3
241063,1,2,4,1,1,0,1
241064,1,2,4,1,0,0,9
241065,1,1,6,1,0,0,3
241066,1,1,40,1,0,2,1
241067,1,2,4,1,0,0,9
241068,3,2,4,2,0,0,2
241069,1,2,40,2,0,0,3
241070,1,1,4,2,1,2,2
241071,1,2,48,1,0,1,1
241072,1,1,5,1,0,0,3
241073,1,2,4,1,0,1,1
241074,1,1,18,2,0,2,1
241075,1,1,4,1,1,0,2
241076,3,1,4,2,0,0,9
241077,1,2,26,1,0,1,2
241078,1,2,54,1,0,1,3
241079,1,1,40,1,0,2,3
241080,3,2,4,2,0,1,2
241081,1,2,4,1,1,2,2
241082,1,1,4,1,1,0,9
241083,1,1,48,1,0,2,3
241084,1,1,40,1,0,1,1
241085,3,2,4,2,0,1,2
241086,1,2,4,1,0,0,2
241087,1,1,18,1,0,1,2
241088,1,1,8,1,0,0,9
241089,1,1,450,1,0,2,2
241090,1,1,4,1,0,2,2
241091,1,2,48,1,0,1,3
241092,1,2,48,1,0,1,9
241093,1,2,36,1,0,1,9
241094,1,2,40,1,0,1,1
241095,1,1,4,1,1,0,2
241096,1,2,40,2,0,1,3
241097,1,1,19,1,0,2,2
241098,3,2,4,1,1,0,9
241099,1,1,4,1,0,0,2
241100,1,1,4,1,1,2,2
241101,1,1,453,2,0,2,3
241102,1,2,4,1,0,2,1
241103,1,1,27,1,0,1,1
241104,1,2,27,1,0,1,9
241105,1,2,5,1,0,1,3
241106,3,2,4,2,0,0,2
241107,1,1,4,1,0,0,2
241108,1,1,17,2,0,2,1
241109,1,1,4,1,0,0,2
241110,1,1,48,2,0,0,3
241111,1,1,4,1,1,0,1
241112,1,2,4,1,0,0,2
241113,3,2,4,2,0,0,2
241114,1,2,4,1,0,0,2
241115,1,1,40,2,0,2,3
241116,1,2,4,1,1,0,9
241117,1,1,1,1,0,0,3
241118,1,1,4,2,0,0,2
241119,1,1,4,1,1,2,2
241120,1,2,200,1,1,1,2
241121,1,2,40,1,0,1,1
241122,1,2,453,1,0,1,3
241123,1,1,48,2,1,0,9
241124,1,2,200,1,1,1,1
241125,1,2,4,2,0,0,9
241126,1,1,29,1,0,2,1
241127,1,1,4,1,0,2,2
241128,2,1,5,1,0,2,2
241129,1,2,405,1,0,1,2
241130,1,1,4,1,0,2,9
241131,1,1,8,1,0,2,2
241132,1,2,4,1,1,1,9
241133,1,2,40,1,0,1,2
241134,1,2,4,1,1,1,2
241135,1,1,17,1,0,1,2
241136,1,1,29,1,0,2,2
241137,1,2,48,1,0,0,9
241138,1,2,4,1,1,0,2
241139,1,1,4,1,1,2,2
241140,1,2,40,1,0,2,9
241141,1,2,22,1,0,1,2
241142,1,2,29,1,0,1,2
241143,1,1,410,1,1,2,2
241144,2,2,4,1,0,0,9
241145,1,1,47,1,0,2,2
241146,1,1,55,1,0,2,2
241147,1,2,4,1,0,0,9
241148,1,1,40,1,0,2,2
241149,1,2,4,1,0,1,9
241150,1,1,18,1,0,2,1
241151,1,2,4,1,1,0,1
241152,1,1,29,1,0,1,1
241153,1,2,48,1,0,1,1
241154,1,2,35,1,0,1,9
241155,3,1,4,2,0,1,1
241156,1,2,4,2,0,0,2
241157,1,2,21,1,0,1,1
241158,3,1,4,1,1,2,1
241159,1,2,18,1,0,1,1
241160,1,1,4,1,1,0,2
241161,1,1,5,1,0,2,1
241162,1,1,200,2,1,2,2
241163,1,1,1,1,0,2,3
241164,1,2,4,1,0,0,2
241165,1,1,55,1,0,1,1
241166,1,1,17,2,0,2,2
241167,1,1,40,1,0,1,2
241168,1,2,4,1,0,0,9
241169,1,2,40,1,0,1,3
241170,1,2,18,1,0,1,2
241171,3,2,4,2,0,2,2
241172,1,2,4,2,0,1,1
241173,2,1,4,1,1,0,2
241174,1,2,40,2,0,0,9
241175,3,2,4,2,0,1,2
241176,1,2,4,1,0,1,2
241177,1,2,29,1,0,1,2
241178,1,1,48,1,0,2,3
241179,3,2,4,1,1,0,9
241180,1,2,4,2,0,1,2
241181,1,1,4,1,1,0,2
241182,1,2,150,1,0,1,2
241183,1,1,457,1,0,2,2
241184,1,1,4,1,1,0,9
241185,1,1,48,2,0,1,2
241186,1,1,4,1,1,0,1
241187,1,1,29,1,0,0,9
241188,1,2,17,1,1,1,2
241189,1,1,53,1,0,2,9
241190,1,1,1,1,0,1,2
241191,2,2,48,1,0,2,2
241192,1,1,4,1,0,0,2
241193,1,2,40,1,0,1,3
241194,1,1,6,1,0,1,2
241195,2,1,48,1,0,2,2
241196,1,1,39,1,0,2,3
241197,1,1,4,1,1,0,1
241198,1,2,4,1,1,0,9
241199,1,1,42,1,0,0,3
241200,1,1,35,1,0,2,2
241201,1,2,4,1,0,0,9
241202,1,1,6,2,0,2,2
241203,1,2,48,2,0,1,3
241204,1,1,22,1,0,2,3
241205,1,1,200,1,1,1,9
241206,1,2,5,1,0,0,3
241207,2,1,48,1,0,1,1
241208,1,1,4,1,0,2,1
241209,1,2,35,1,0,1,1
241210,3,1,4,2,0,1,2
241211,3,2,4,2,0,0,9
241212,1,1,47,1,0,2,2
241213,2,1,4,1,0,2,2
241214,1,1,6,1,0,0,9
241215,1,1,4,1,1,0,9
241216,1,1,33,2,0,2,2
241217,1,2,4,1,0,0,9
241218,1,2,5,1,0,1,3
241219,1,1,40,1,0,2,2
241220,1,1,18,2,0,2,2
241221,1,1,35,1,1,1,3
241222,1,2,20,1,0,1,3
241223,1,1,40,1,0,2,3
241224,3,2,4,1,0,1,2
241225,1,2,17,1,0,1,9
241226,1,1,48,1,0,2,2
241227,1,2,4,1,0,2,2
241228,1,1,36,1,0,1,3
241229,1,1,25,1,0,2,9
241230,1,1,5,2,0,2,3
241231,1,2,4,1,1,0,1
241232,1,1,4,1,1,0,9
241233,1,2,4,1,0,1,2
241234,1,2,4,2,0,1,1
241235,3,1,4,2,0,0,9
241236,1,2,35,1,1,1,3
241237,2,2,200,1,1,1,2
241238,1,1,48,1,0,2,2
241239,1,2,42,1,0,1,2
241240,1,2,4,1,0,0,9
241241,1,2,20,1,0,1,2
241242,1,2,4,1,0,0,9
241243,1,1,4,1,0,0,2
241244,1,2,26,1,0,1,2
241245,1,2,200,1,1,2,2
241246,3,1,4,2,0,0,2
241247,1,2,6,1,0,1,2
241248,3,1,4,2,0,2,2
241249,3,2,4,2,0,1,2
241250,1,1,4,1,0,1,2
241251,1,2,4,1,0,1,1
241252,1,1,48,1,0,0,9
241253,1,1,6,1,0,2,2
241254,1,1,35,1,0,2,2
241255,1,2,4,1,0,0,9
241256,1,2,42,1,0,1,3
241257,1,2,49,1,0,1,9
241258,1,1,21,1,0,2,2
241259,1,2,26,1,0,1,1
241260,1,1,48,1,1,1,2
241261,1,2,4,1,0,0,2
241262,2,1,48,1,0,2,2
241263,1,1,434,1,0,2,2
241264,1,1,4,1,0,2,2
241265,1,2,6,1,1,0,2
241266,1,2,18,1,0,1,3
241267,1,1,4,2,0,1,2
241268,1,2,4,1,0,2,2
241269,1,2,8,1,0,1,3
241270,1,2,4,1,0,2,2
241271,1,1,31,1,0,2,2
241272,2,2,48,1,0,1,3
241273,1,1,4,1,0,2,2
241274,1,1,29,1,0,2,2
241275,1,1,4,1,1,2,2
241276,1,1,42,1,0,2,3
241277,1,2,4,1,1,1,1
241278,3,2,4,1,0,1,2
241279,1,1,29,2,0,2,1
241280,1,1,405,1,0,2,2
241281,1,2,4,1,1,0,2
241282,1,1,410,1,0,2,1
241283,1,1,433,1,0,2,2
241284,1,1,17,1,0,1,2
241285,1,1,48,1,0,2,3
241286,1,1,40,1,0,1,2
241287,1,1,4,2,0,0,2
241288,1,1,6,1,0,2,2
241289,1,2,47,1,0,1,2
241290,1,1,48,2,0,2,3
241291,1,2,4,2,0,1,2
241292,1,2,4,1,1,1,2
241293,1,1,4,1,0,2,1
241294,1,1,4,1,1,0,9
241295,1,1,39,1,0,1,2
241296,1,1,19,1,0,2,1
241297,1,1,4,1,0,0,9
241298,1,2,4,2,0,0,2
241299,1,1,6,1,0,2,9
241300,3,1,4,2,0,2,1
241301,1,2,17,1,0,2,2
241302,1,2,18,1,0,1,2
241303,1,1,34,1,0,2,3
241304,1,2,4,1,0,0,1
241305,1,2,4,1,0,1,2
241306,1,1,25,1,0,2,2
241307,1,1,4,1,0,0,2
241308,1,1,48,1,1,2,2
241309,1,1,4,1,0,2,2
241310,1,2,49,1,0,1,1
241311,3,1,4,2,0,2,1
241312,1,2,4,1,1,0,9
241313,1,2,30,1,0,2,2
241314,1,2,48,1,0,1,2
241315,1,1,29,1,0,1,1
241316,1,2,40,1,0,1,1
241317,1,1,5,1,0,2,3
241318,2,1,22,1,0,2,2
241319,3,2,4,2,0,1,2
241320,1,2,4,1,0,0,9
241321,1,2,40,1,0,1,1
241322,1,1,40,2,0,0,3
241323,1,2,36,1,0,2,1
241324,1,1,4,2,0,0,2
241325,1,2,4,1,0,1,9
241326,1,1,200,1,1,1,2
241327,1,1,4,2,1,0,9
241328,1,2,200,2,1,1,2
241329,3,2,4,1,0,0,2
241330,1,2,200,1,1,1,1
241331,1,1,1,1,0,2,2
241332,1,1,21,1,0,2,2
241333,2,1,13,1,0,2,9
241334,1,2,200,1,1,1,2
241335,1,2,4,2,1,0,9
241336,1,1,27,1,0,2,1
241337,1,2,29,1,0,1,3
241338,1,2,5,1,0,1,9
241339,1,1,4,1,0,0,2
241340,1,2,4,1,4,1,2
241341,1,2,16,1,0,1,3
241342,1,2,40,2,0,1,3
241343,1,2,19,1,0,2,3
241344,1,2,200,1,1,1,2
241345,1,1,4,1,0,0,9
241346,1,1,51,1,0,2,2
241347,1,1,410,1,0,1,2
241348,1,1,48,1,0,2,2
241349,1,1,4,1,0,2,2
241350,1,2,29,1,0,0,1
241351,1,1,40,1,0,2,1
241352,1,2,6,1,1,1,2
241353,1,1,4,1,0,1,1
241354,1,1,4,1,0,0,1
241355,1,2,29,1,0,1,1
241356,1,1,4,1,0,1,1
241357,1,2,18,1,0,2,2
241358,1,2,4,1,1,1,2
241359,1,1,29,2,0,2,1
241360,3,1,4,2,0,0,2
241361,1,1,50,1,0,2,1
241362,1,1,36,1,0,2,2
241363,1,1,4,1,0,2,2
241364,3,2,4,2,0,1,1
241365,3,1,4,1,1,0,2
241366,1,2,200,1,1,2,2
241367,1,1,40,2,0,0,9
241368,1,1,6,1,0,1,1
241369,1,1,47,1,0,0,3
241370,1,2,35,1,0,1,2
241371,1,1,4,1,0,1,2
241372,1,2,6,1,1,0,9
241373,1,1,6,1,0,0,1
241374,1,2,4,1,1,0,2
241375,1,2,4,1,0,1,2
241376,1,2,6,1,0,1,3
241377,1,1,46,1,0,2,2
241378,1,1,42,1,0,1,3
241379,1,1,4,1,1,1,1
241380,1,2,4,1,0,1,2
241381,1,2,48,1,0,1,2
241382,1,1,4,2,1,1,2
241383,3,2,4,1,1,1,1
241384,1,1,48,1,0,1,2
241385,1,2,48,1,0,2,3
241386,1,2,4,2,1,0,9
241387,1,1,438,1,4,2,1
241388,1,2,39,2,0,1,1
241389,1,2,48,2,0,2,1
241390,1,1,48,1,0,2,2
241391,1,2,4,1,0,1,2
241392,1,2,200,1,1,1,2
241393,1,1,16,1,0,2,2
241394,1,2,48,1,0,2,1
241395,2,2,4,1,0,0,2
241396,1,1,4,1,1,2,1
241397,1,2,200,1,1,1,2
241398,1,1,35,1,0,2,2
241399,1,2,4,2,1,1,1
241400,1,2,17,1,0,2,9
241401,1,2,4,2,0,1,3
241402,1,1,200,1,1,2,2
241403,1,1,4,1,1,0,9
241404,1,1,17,1,0,2,2
241405,1,2,4,2,0,0,2
241406,1,1,150,1,0,2,3
241407,3,2,4,2,0,2,2
241408,1,1,4,1,0,0,9
241409,1,2,5,1,0,1,2
241410,1,2,35,1,0,0,3
241411,1,1,4,1,1,0,9
241412,1,2,6,2,0,1,2
241413,1,2,4,1,1,0,2
241414,1,1,4,1,0,1,1
241415,1,2,410,1,0,1,1
241416,1,2,16,1,0,0,2
241417,1,1,4,1,0,0,2
241418,1,2,4,1,0,0,9
241419,3,1,4,2,0,0,2
241420,1,1,4,1,1,2,1
241421,1,2,40,1,0,0,9
241422,1,1,9,1,0,2,1
241423,1,1,49,1,0,2,2
241424,1,1,4,1,1,1,1
241425,1,2,4,1,1,0,1
241426,1,2,4,1,0,0,9
241427,1,2,28,1,0,1,1
241428,1,2,40,2,0,1,3
241429,3,2,4,2,0,0,1
241430,1,1,4,1,1,2,9
241431,1,1,40,1,0,0,9
241432,1,2,53,1,0,0,3
241433,1,1,6,1,1,2,9
241434,1,2,48,1,0,2,2
241435,1,2,31,1,0,1,2
241436,1,1,48,2,0,2,1
241437,1,2,4,2,1,0,1
241438,1,2,37,1,0,1,3
241439,1,2,200,1,1,1,2
241440,1,1,410,1,0,2,2
241441,1,1,42,2,0,2,3
241442,1,2,4,1,0,0,9
241443,1,1,4,2,0,2,1
241444,1,1,4,1,1,0,1
241445,1,1,4,1,1,0,2
241446,3,1,4,1,0,0,9
241447,1,2,51,2,0,1,1
241448,1,1,4,1,0,2,2
241449,1,2,200,1,1,2,2
241450,1,2,4,1,1,1,2
241451,1,2,200,1,1,1,2
241452,1,2,4,1,1,1,2
241453,1,2,27,1,0,1,3
241454,1,1,39,1,0,2,1
241455,3,2,4,2,0,1,9
241456,1,2,29,1,0,1,1
241457,1,1,6,1,0,2,1
241458,1,2,48,1,0,1,1
241459,1,2,5,1,0,2,2
241460,1,1,46,1,0,2,3
241461,1,1,4,1,0,0,9
241462,1,1,4,1,0,2,2
241463,4,2,500,1,0,1,2
241464,1,1,4,1,0,0,1
241465,1,2,4,1,1,0,2
241466,1,1,4,2,0,0,2
241467,1,1,42,1,0,2,1
241468,1,1,4,1,0,2,2
241469,1,2,4,1,0,0,9
241470,1,1,4,1,0,0,9
241471,1,1,4,1,1,0,1
241472,1,1,54,1,0,1,2
241473,1,2,29,2,0,1,2
241474,1,1,48,1,0,2,9
241475,1,2,1,1,0,1,3
241476,1,1,4,1,0,2,3
241477,1,1,16,1,1,2,2
241478,2,1,4,2,0,0,9
241479,1,1,4,2,0,0,2
241480,3,1,4,1,1,2,2
241481,1,2,8,1,0,1,2
241482,3,1,4,1,0,0,2
241483,1,2,40,2,0,0,2
241484,1,1,6,1,0,2,2
241485,1,2,4,2,0,1,1
241486,1,1,51,2,0,2,1
241487,2,1,6,1,0,0,2
241488,1,2,4,1,1,0,1
241489,1,1,4,1,0,1,1
241490,1,2,200,1,1,1,2
241491,3,1,4,2,0,2,2
241492,1,2,541,1,0,1,2
241493,1,1,4,1,1,0,9
241494,1,2,200,1,1,1,1
241495,1,2,4,2,0,0,9
241496,1,1,51,1,0,2,3
241497,2,2,5,1,0,1,2
241498,1,2,36,1,0,1,1
241499,1,2,4,2,0,0,9
241500,1,2,29,2,0,1,1
241501,1,2,4,1,0,1,9
241502,1,2,48,1,0,2,2
241503,3,1,4,1,0,0,9
241504,1,2,4,2,0,0,2
241505,1,1,18,1,0,2,1
241506,1,1,4,1,0,2,2
241507,1,1,4,1,1,2,2
241508,1,2,4,1,0,0,2
241509,1,1,18,1,0,2,2
241510,1,1,4,1,0,0,1
241511,1,2,4,1,0,1,2
241512,1,1,48,1,0,2,3
241513,1,1,48,1,0,0,9
241514,1,2,4,1,1,1,2
241515,1,2,4,2,0,1,2
241516,1,2,4,1,1,0,2
241517,1,1,17,1,0,2,2
241518,3,1,4,2,0,2,2
241519,1,1,20,2,0,2,3
241520,1,1,5,1,0,2,3
241521,3,1,4,2,0,1,9
241522,1,1,4,1,0,2,2
241523,3,1,4,2,1,0,2
241524,1,2,4,1,1,0,1
241525,3,2,4,2,0,1,2
241526,1,1,29,1,0,2,1
241527,1,1,20,1,0,2,3
241528,1,2,4,1,1,0,1
241529,1,2,47,1,0,1,2
241530,1,2,4,1,0,1,2
241531,1,1,4,1,0,0,9
241532,1,1,48,1,0,2,2
241533,1,1,4,1,1,2,2
241534,1,2,4,1,1,2,2
241535,1,1,4,1,1,2,2
241536,1,2,29,1,0,2,1
241537,1,2,4,2,0,0,1
241538,1,2,18,1,0,1,2
241539,1,2,18,1,0,1,2
241540,1,2,4,1,0,0,1
241541,1,1,4,1,0,0,2
241542,1,1,4,1,0,0,9
241543,1,2,26,1,0,1,3
241544,1,2,54,1,0,0,3
241545,1,2,48,1,0,1,1
241546,1,1,17,1,0,1,9
241547,1,1,4,1,1,2,1
241548,3,2,4,2,0,0,9
241549,3,1,4,2,0,0,2
241550,1,1,6,1,0,2,3
241551,1,1,4,1,1,2,2
241552,1,1,48,1,0,2,3
241553,1,2,200,1,1,2,2
241554,1,1,40,2,0,1,2
241555,1,1,36,1,0,2,1
241556,1,1,20,1,0,2,1
241557,1,2,6,1,0,1,2
241558,1,2,6,1,0,0,2
241559,1,1,4,1,1,0,2
241560,1,1,4,1,1,2,1
241561,1,2,4,1,1,0,2
241562,1,1,19,1,0,2,9
241563,1,1,19,1,0,2,9
241564,2,1,48,1,0,0,2
241565,1,1,20,1,0,2,3
241566,1,1,40,1,0,2,2
241567,1,1,4,2,0,0,1
241568,1,2,4,2,0,1,2
241569,1,1,41,2,0,2,2
241570,3,1,4,2,0,0,9
241571,1,2,6,2,0,1,3
241572,1,2,6,1,0,0,3
241573,1,1,4,1,0,2,2
241574,1,1,40,1,0,2,3
241575,1,2,31,1,0,1,2
241576,3,2,4,1,0,1,1
241577,1,1,48,1,0,2,1
241578,1,1,4,1,0,0,9
241579,1,2,48,2,0,1,1
241580,1,1,6,1,0,1,2
241581,1,1,40,1,0,0,9
241582,3,2,4,1,0,1,2
241583,1,2,48,1,0,1,2
241584,1,1,4,1,0,0,2
241585,1,2,6,1,1,0,2
241586,1,2,46,1,0,0,9
241587,1,1,6,1,0,1,1
241588,3,2,4,2,0,1,9
241589,1,2,4,1,1,0,2
241590,1,1,48,1,0,2,3
241591,2,1,40,2,0,2,2
241592,1,2,48,2,0,1,2
241593,2,2,48,1,0,1,1
241594,1,1,48,2,0,0,3
241595,1,2,48,1,0,1,3
241596,1,1,40,1,0,2,2
241597,3,2,4,2,0,1,1
241598,1,1,39,1,0,1,1
241599,1,1,5,1,0,2,1
241600,1,1,150,1,0,2,1
241601,1,1,41,1,0,2,2
241602,1,2,40,1,0,2,2
241603,1,1,29,1,0,2,3
241604,1,1,4,1,1,0,4
241605,1,2,40,1,0,0,2
241606,1,2,4,1,0,0,3
241607,1,2,4,1,4,2,2
241608,1,2,200,1,1,1,2
241609,1,2,17,1,0,1,2
241610,1,1,4,1,0,1,1
241611,1,1,48,1,0,2,3
241612,1,2,200,1,1,1,2
241613,1,1,4,1,1,2,2
241614,1,1,40,2,0,0,3
241615,1,2,4,2,0,1,1
241616,1,1,29,1,0,2,2
241617,1,1,4,1,0,0,1
241618,1,1,48,1,0,1,2
241619,1,1,48,1,0,0,3
241620,2,2,48,1,0,2,2
241621,1,1,13,1,0,1,2
241622,1,1,45,1,0,1,9
241623,1,1,4,2,0,0,2
241624,1,2,35,1,0,1,2
241625,1,2,4,1,0,1,2
241626,3,2,4,2,0,1,2
241627,1,1,200,2,1,2,1
241628,2,1,48,1,0,1,2
241629,1,1,39,1,0,1,2
241630,1,1,48,1,0,2,2
241631,1,2,8,1,0,1,3
241632,1,2,53,1,0,2,3
241633,2,2,20,1,0,2,3
241634,1,2,48,1,0,0,3
241635,1,2,40,1,0,1,2
241636,1,1,4,1,1,0,2
241637,1,1,410,1,0,2,2
241638,1,2,39,1,0,1,3
241639,2,1,40,2,0,2,9
241640,2,2,48,1,0,1,2
241641,1,1,200,1,1,2,1
